"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT"
"25/11/2022","12:00:00","113.572,2317","113.597,7914","113.316,6341","113.408,6492","104.710,0000"
"25/11/2022","11:55:00","113.648,9109","113.694,9185","113.536,4480","113.567,1197","104.710,0000"
"25/11/2022","11:50:00","113.730,7022","113.843,1651","113.643,7990","113.648,9109","104.710,0000"
"25/11/2022","11:45:00","114.047,6432","114.047,6432","113.643,7990","113.725,5902","104.710,0000"
"25/11/2022","11:40:00","113.873,8368","114.062,9790","113.761,3739","114.047,6432","104.710,0000"
"25/11/2022","11:35:00","113.648,9109","113.909,6205","113.618,2392","113.868,7249","104.710,0000"
"25/11/2022","11:30:00","113.730,7022","113.822,7173","113.582,4556","113.643,7990","104.710,0000"
"25/11/2022","11:25:00","113.705,1424","113.786,9336","113.643,7990","113.725,5902","104.710,0000"
"25/11/2022","11:20:00","113.572,2317","113.746,0380","113.413,7612","113.710,2544","104.710,0000"
"25/11/2022","11:15:00","113.792,0456","113.873,8368","113.551,7839","113.567,1197","104.710,0000"
"25/11/2022","11:10:00","114.078,3149","114.083,4268","113.674,4707","113.792,0456","104.710,0000"
"25/11/2022","11:05:00","114.149,8822","114.201,0017","114.027,1954","114.078,3149","104.710,0000"
"25/11/2022","11:00:00","113.986,2998","114.149,8822","113.924,9563","114.149,8822","104.710,0000"
"25/11/2022","10:55:00","114.119,2105","114.175,4420","113.940,2922","113.986,2998","104.710,0000"
"25/11/2022","10:50:00","113.930,0683","114.139,6583","113.848,2771","114.119,2105","104.710,0000"
"25/11/2022","10:45:00","114.006,7476","114.073,2029","113.909,6205","113.930,0683","104.710,0000"
"25/11/2022","10:40:00","114.057,8671","114.201,0017","113.960,7400","114.011,8595","104.710,0000"
"25/11/2022","10:35:00","114.119,2105","114.277,6810","114.052,7551","114.057,8671","104.710,0000"
"25/11/2022","10:30:00","114.160,1061","114.236,7854","114.068,0910","114.119,2105","104.710,0000"
"25/11/2022","10:25:00","114.323,6886","114.339,0244","114.114,0986","114.160,1061","104.710,0000"
"25/11/2022","10:20:00","114.364,5842","114.441,2635","114.267,4571","114.318,5766","104.710,0000"
"25/11/2022","10:15:00","114.579,2862","114.650,8535","114.339,0244","114.369,6961","104.710,0000"
"25/11/2022","10:10:00","114.732,6447","114.937,1228","114.569,0623","114.584,3981","104.710,0000"
"25/11/2022","10:05:00","114.906,4511","114.983,1303","114.722,4208","114.732,6447","104.710,0000"
"25/11/2022","10:00:00","115.029,1379","115.289,8475","114.860,4435","114.906,4511","104.710,0000"
"25/11/2022","09:55:00","115.284,7355","115.320,5192","115.024,0260","115.029,1379","104.710,0000"
"25/11/2022","09:50:00","115.315,4072","115.540,3331","115.284,7355","115.284,7355","104.710,0000"
"25/11/2022","09:45:00","115.335,8550","115.412,5343","115.254,0638","115.315,4072","104.710,0000"
"25/11/2022","09:40:00","115.310,2953","115.438,0941","115.274,5116","115.330,7431","104.710,0000"
"25/11/2022","09:35:00","115.422,7582","115.448,3180","115.192,7204","115.315,4072","104.710,0000"
"25/11/2022","09:30:00","115.320,5192","115.489,2136","115.243,8399","115.417,6462","104.710,0000"
"25/11/2022","09:25:00","115.340,9670","115.565,8928","115.289,8475","115.320,5192","104.710,0000"
"25/11/2022","09:20:00","115.100,7052","115.473,8777","115.085,3694","115.340,9670","104.710,0000"
"25/11/2022","09:15:00","115.131,3769","115.248,9518","114.978,0184","115.100,7052","104.710,0000"
"25/11/2022","09:10:00","115.131,3769","115.197,8323","115.039,3618","115.131,3769","104.710,0000"
"25/11/2022","09:05:00","115.090,4813","115.310,2953","115.070,0335","115.131,3769","104.710,0000"
"25/11/2022","09:00:00","114.793,9881","115.427,8701","114.722,4208","115.090,4813","104.710,0000"
"24/11/2022","18:30:00","115.489,2136","115.489,2136","115.489,2136","115.489,2136","104.710,0000"
"24/11/2022","18:20:00","115.289,8475","115.422,7582","115.218,2801","115.422,7582","104.710,0000"
"24/11/2022","18:15:00","115.059,8096","115.402,3104","115.044,4738","115.284,7355","104.710,0000"
"24/11/2022","18:10:00","115.116,0411","115.218,2801","115.024,0260","115.054,6977","104.710,0000"
"24/11/2022","18:05:00","115.100,7052","115.167,1606","115.095,5933","115.110,9291","104.710,0000"
"24/11/2022","18:00:00","115.238,7279","115.248,9518","115.090,4813","115.105,8172","104.710,0000"
"24/11/2022","17:55:00","115.248,9518","115.279,6235","115.141,6008","115.233,6160","104.710,0000"
"24/11/2022","17:50:00","115.131,3769","115.274,5116","115.105,8172","115.243,8399","104.710,0000"
"24/11/2022","17:45:00","115.156,9367","115.177,3845","115.075,1455","115.131,3769","104.710,0000"
"24/11/2022","17:40:00","115.208,0562","115.208,0562","115.121,1530","115.162,0487","104.710,0000"
"24/11/2022","17:35:00","115.238,7279","115.381,8626","115.177,3845","115.202,9443","104.710,0000"
"24/11/2022","17:30:00","115.233,6160","115.264,2877","115.213,1682","115.243,8399","104.710,0000"
"24/11/2022","17:25:00","115.259,1757","115.269,3996","115.172,2726","115.228,5040","104.710,0000"
"24/11/2022","17:20:00","115.294,9594","115.294,9594","115.208,0562","115.264,2877","104.710,0000"
"24/11/2022","17:15:00","115.340,9670","115.346,0789","115.238,7279","115.294,9594","104.710,0000"
"24/11/2022","17:10:00","115.182,4965","115.356,3028","115.182,4965","115.340,9670","104.710,0000"
"24/11/2022","17:05:00","115.177,3845","115.218,2801","115.156,9367","115.187,6084","104.710,0000"
"24/11/2022","17:00:00","115.151,8248","115.192,7204","115.151,8248","115.177,3845","104.710,0000"
"24/11/2022","16:55:00","115.151,8248","115.208,0562","115.126,2650","115.151,8248","104.710,0000"
"24/11/2022","16:50:00","115.136,4889","115.182,4965","115.100,7052","115.151,8248","104.710,0000"
"24/11/2022","16:45:00","115.100,7052","115.259,1757","115.080,2574","115.141,6008","104.710,0000"
"24/11/2022","16:40:00","115.095,5933","115.136,4889","115.054,6977","115.105,8172","104.710,0000"
"24/11/2022","16:35:00","115.100,7052","115.126,2650","115.059,8096","115.095,5933","104.710,0000"
"24/11/2022","16:30:00","115.116,0411","115.167,1606","115.085,3694","115.100,7052","104.710,0000"
"24/11/2022","16:25:00","115.095,5933","115.141,6008","115.080,2574","115.121,1530","104.710,0000"
"24/11/2022","16:20:00","115.156,9367","115.182,4965","115.080,2574","115.090,4813","104.710,0000"
"24/11/2022","16:15:00","115.116,0411","115.187,6084","115.075,1455","115.162,0487","104.710,0000"
"24/11/2022","16:10:00","115.064,9216","115.162,0487","115.039,3618","115.116,0411","104.710,0000"
"24/11/2022","16:05:00","115.136,4889","115.151,8248","115.054,6977","115.070,0335","104.710,0000"
"24/11/2022","16:00:00","115.202,9443","115.228,5040","115.075,1455","115.136,4889","104.710,0000"
"24/11/2022","15:55:00","115.402,3104","115.473,8777","115.100,7052","115.208,0562","104.710,0000"
"24/11/2022","15:50:00","115.156,9367","115.438,0941","115.151,8248","115.402,3104","104.710,0000"
"24/11/2022","15:45:00","115.095,5933","115.182,4965","115.034,2499","115.151,8248","104.710,0000"
"24/11/2022","15:40:00","115.162,0487","115.233,6160","114.978,0184","115.090,4813","104.710,0000"
"24/11/2022","15:35:00","115.085,3694","115.238,7279","115.075,1455","115.162,0487","104.710,0000"
"24/11/2022","15:30:00","115.233,6160","115.254,0638","115.075,1455","115.085,3694","104.710,0000"
"24/11/2022","15:25:00","115.192,7204","115.254,0638","115.141,6008","115.233,6160","104.710,0000"
"24/11/2022","15:20:00","115.202,9443","115.259,1757","115.141,6008","115.192,7204","104.710,0000"
"24/11/2022","15:15:00","115.146,7128","115.228,5040","115.121,1530","115.202,9443","104.710,0000"
"24/11/2022","15:10:00","115.064,9216","115.202,9443","115.049,5857","115.146,7128","104.710,0000"
"24/11/2022","15:05:00","115.218,2801","115.243,8399","115.029,1379","115.059,8096","104.710,0000"
"24/11/2022","15:00:00","115.126,2650","115.351,1909","115.044,4738","115.223,3921","104.710,0000"
"24/11/2022","14:55:00","114.962,6825","115.208,0562","114.896,2272","115.121,1530","104.710,0000"
"24/11/2022","14:50:00","114.921,7869","114.998,4662","114.886,0033","114.962,6825","104.710,0000"
"24/11/2022","14:45:00","115.029,1379","115.064,9216","114.896,2272","114.926,8989","104.710,0000"
"24/11/2022","14:40:00","115.192,7204","115.218,2801","114.947,3467","115.029,1379","104.710,0000"
"24/11/2022","14:35:00","115.407,4223","115.463,6538","115.177,3845","115.192,7204","104.710,0000"
"24/11/2022","14:30:00","114.932,0108","115.432,9821","114.901,3391","115.412,5343","104.710,0000"
"24/11/2022","14:25:00","114.758,2045","115.105,8172","114.753,0925","114.937,1228","104.710,0000"
"24/11/2022","14:20:00","114.829,7718","114.896,2272","114.747,9806","114.753,0925","104.710,0000"
"24/11/2022","14:15:00","114.686,6371","114.865,5555","114.604,8459","114.834,8837","104.710,0000"
"24/11/2022","14:10:00","114.686,6371","114.783,7642","114.676,4132","114.686,6371","104.710,0000"
"24/11/2022","14:05:00","114.615,0698","114.783,7642","114.609,9579","114.686,6371","104.710,0000"
"24/11/2022","14:00:00","114.609,9579","114.696,8610","114.569,0623","114.615,0698","104.710,0000"
"24/11/2022","13:55:00","114.553,7264","114.707,0850","114.507,7188","114.609,9579","104.710,0000"
"24/11/2022","13:50:00","114.620,1818","114.691,7491","114.405,4798","114.553,7264","104.710,0000"
"24/11/2022","13:45:00","114.814,4359","114.834,8837","114.620,1818","114.620,1818","104.710,0000"
"24/11/2022","13:40:00","114.983,1303","114.998,4662","114.799,1001","114.814,4359","104.710,0000"
"24/11/2022","13:35:00","114.957,5706","115.008,6901","114.850,2196","114.983,1303","104.710,0000"
"24/11/2022","13:30:00","114.768,4284","115.192,7204","114.758,2045","114.957,5706","104.710,0000"
"24/11/2022","13:25:00","114.799,1001","114.834,8837","114.758,2045","114.768,4284","104.710,0000"
"24/11/2022","13:20:00","114.701,9730","114.814,4359","114.696,8610","114.799,1001","104.710,0000"
"24/11/2022","13:15:00","114.753,0925","114.814,4359","114.681,5252","114.707,0850","104.710,0000"
"24/11/2022","13:10:00","114.793,9881","114.829,7718","114.691,7491","114.747,9806","104.710,0000"
"24/11/2022","13:05:00","114.712,1969","114.860,4435","114.609,9579","114.799,1001","104.710,0000"
"24/11/2022","13:00:00","114.758,2045","114.793,9881","114.655,9654","114.717,3089","104.710,0000"
"24/11/2022","12:55:00","114.696,8610","114.793,9881","114.635,5176","114.753,0925","104.710,0000"
"24/11/2022","12:50:00","114.804,2120","114.839,9957","114.696,8610","114.701,9730","104.710,0000"
"24/11/2022","12:45:00","114.937,1228","115.003,5782","114.773,5403","114.804,2120","104.710,0000"
"24/11/2022","12:40:00","115.095,5933","115.156,9367","114.896,2272","114.942,2347","104.710,0000"
"24/11/2022","12:35:00","115.121,1530","115.167,1606","115.049,5857","115.095,5933","104.710,0000"
"24/11/2022","12:30:00","115.177,3845","115.233,6160","115.034,2499","115.121,1530","104.710,0000"
"24/11/2022","12:25:00","115.264,2877","115.325,6311","115.110,9291","115.177,3845","104.710,0000"
"24/11/2022","12:20:00","115.402,3104","115.412,5343","115.172,2726","115.259,1757","104.710,0000"
"24/11/2022","12:15:00","115.366,5267","115.524,9972","115.269,3996","115.397,1984","104.710,0000"
"24/11/2022","12:10:00","115.305,1833","115.576,1167","115.289,8475","115.366,5267","104.710,0000"
"24/11/2022","12:05:00","115.698,8036","115.770,3709","115.300,0714","115.305,1833","104.710,0000"
"24/11/2022","12:00:00","115.090,4813","115.964,6251","115.075,1455","115.698,8036","104.710,0000"
"24/11/2022","11:55:00","114.875,7794","115.136,4889","114.804,2120","115.095,5933","104.710,0000"
"24/11/2022","11:50:00","115.243,8399","115.254,0638","114.855,3316","114.875,7794","104.710,0000"
"24/11/2022","11:45:00","114.962,6825","115.279,6235","114.901,3391","115.248,9518","104.710,0000"
"24/11/2022","11:40:00","114.707,0850","115.110,9291","114.615,0698","114.967,7945","104.710,0000"
"24/11/2022","11:35:00","113.981,1878","114.819,5479","113.924,9563","114.712,1969","104.710,0000"
"24/11/2022","11:30:00","113.858,5010","114.042,5312","113.786,9336","113.981,1878","104.710,0000"
"24/11/2022","11:25:00","113.894,2846","113.935,1802","113.674,4707","113.858,5010","104.710,0000"
"24/11/2022","11:20:00","113.822,7173","113.914,7324","113.694,9185","113.889,1727","104.710,0000"
"24/11/2022","11:15:00","113.633,5751","113.878,9488","113.592,6795","113.822,7173","104.710,0000"
"24/11/2022","11:10:00","113.602,9034","113.776,7097","113.572,2317","113.638,6870","104.710,0000"
"24/11/2022","11:05:00","113.352,4177","113.674,4707","113.311,5221","113.602,9034","104.710,0000"
"24/11/2022","11:00:00","113.439,3209","113.505,7763","113.311,5221","113.352,4177","104.710,0000"
"24/11/2022","10:55:00","113.454,6568","113.572,2317","113.403,5373","113.439,3209","104.710,0000"
"24/11/2022","10:50:00","113.250,1787","113.521,1122","113.234,8429","113.454,6568","104.710,0000"
"24/11/2022","10:45:00","113.214,3950","113.377,9775","113.122,3799","113.255,2907","104.710,0000"
"24/11/2022","10:40:00","113.193,9472","113.352,4177","113.163,2755","113.214,3950","104.710,0000"
"24/11/2022","10:35:00","113.076,3723","113.275,7385","112.994,5811","113.188,8353","104.710,0000"
"24/11/2022","10:30:00","112.769,6552","113.153,0516","112.744,0955","113.071,2604","104.710,0000"
"24/11/2022","10:25:00","112.784,9911","112.928,1257","112.687,8640","112.774,7672","104.710,0000"
"24/11/2022","10:20:00","112.810,5509","112.912,7899","112.657,1923","112.790,1031","104.710,0000"
"24/11/2022","10:15:00","112.759,4313","112.974,1333","112.708,3118","112.810,5509","104.710,0000"
"24/11/2022","10:10:00","113.030,3648","113.066,1484","112.738,9835","112.759,4313","104.710,0000"
"24/11/2022","10:05:00","112.943,4616","113.035,4767","112.769,6552","113.030,3648","104.710,0000"
"24/11/2022","10:00:00","112.912,7899","112.989,4692","112.733,8716","112.938,3497","104.710,0000"
"24/11/2022","09:55:00","112.933,2377","113.020,1409","112.830,9987","112.907,6779","104.710,0000"
"24/11/2022","09:50:00","112.846,3345","113.086,5963","112.841,2226","112.933,2377","104.710,0000"
"24/11/2022","09:45:00","112.759,4313","112.861,6704","112.580,5130","112.846,3345","104.710,0000"
"24/11/2022","09:40:00","112.846,3345","112.943,4616","112.733,8716","112.759,4313","104.710,0000"
"24/11/2022","09:35:00","112.718,5357","112.861,6704","112.611,1847","112.846,3345","104.710,0000"
"24/11/2022","09:30:00","112.841,2226","112.892,3421","112.672,5282","112.713,4238","104.710,0000"
"24/11/2022","09:25:00","112.830,9987","113.122,3799","112.800,3270","112.846,3345","104.710,0000"
"24/11/2022","09:20:00","112.805,4389","112.948,5736","112.728,7596","112.830,9987","104.710,0000"
"24/11/2022","09:15:00","112.892,3421","112.923,0138","112.667,4162","112.795,2150","104.710,0000"
"24/11/2022","09:10:00","112.871,8943","112.994,5811","112.836,1106","112.887,2301","104.710,0000"
"24/11/2022","09:05:00","112.861,6704","112.907,6779","112.672,5282","112.871,8943","104.710,0000"
"24/11/2022","09:00:00","112.851,4465","113.035,4767","112.519,1696","112.871,8943","104.710,0000"
"23/11/2022","18:30:00","111.563,2346","111.563,2346","111.563,2346","111.563,2346","104.710,0000"
"23/11/2022","18:20:00","112.018,1983","112.069,3179","111.685,9215","111.685,9215","104.710,0000"
"23/11/2022","18:15:00","111.961,9669","112.125,5493","111.921,0713","112.013,0864","104.710,0000"
"23/11/2022","18:10:00","111.972,1908","112.043,7581","111.859,7278","111.967,0788","104.710,0000"
"23/11/2022","18:05:00","112.002,8625","112.033,5342","111.941,5191","111.972,1908","104.710,0000"
"23/11/2022","18:00:00","111.915,9593","112.094,8776","111.869,9517","112.002,8625","104.710,0000"
"23/11/2022","17:55:00","111.900,6235","111.921,0713","111.798,3844","111.910,8474","104.710,0000"
"23/11/2022","17:50:00","111.982,4147","112.033,5342","111.864,8398","111.905,7354","104.710,0000"
"23/11/2022","17:45:00","111.941,5191","111.992,6386","111.854,6159","111.982,4147","104.710,0000"
"23/11/2022","17:40:00","111.926,1832","112.074,4298","111.875,0637","111.946,6310","104.710,0000"
"23/11/2022","17:35:00","111.803,4964","111.951,7430","111.767,7127","111.915,9593","104.710,0000"
"23/11/2022","17:30:00","111.890,3995","111.895,5115","111.680,8095","111.803,4964","104.710,0000"
"23/11/2022","17:25:00","111.813,7203","111.961,9669","111.798,3844","111.890,3995","104.710,0000"
"23/11/2022","17:20:00","111.895,5115","111.951,7430","111.783,0486","111.813,7203","104.710,0000"
"23/11/2022","17:15:00","111.793,2725","111.941,5191","111.762,6008","111.900,6235","104.710,0000"
"23/11/2022","17:10:00","111.915,9593","111.921,0713","111.752,3769","111.793,2725","104.710,0000"
"23/11/2022","17:05:00","112.059,0940","112.064,2059","111.869,9517","111.921,0713","104.710,0000"
"23/11/2022","17:00:00","111.987,5266","112.079,5418","111.890,3995","112.059,0940","104.710,0000"
"23/11/2022","16:55:00","111.875,0637","112.161,3330","111.864,8398","111.982,4147","104.710,0000"
"23/11/2022","16:50:00","111.931,2952","112.028,4222","111.813,7203","111.875,0637","104.710,0000"
"23/11/2022","16:45:00","111.685,9215","112.094,8776","111.634,8020","111.936,4071","104.710,0000"
"23/11/2022","16:40:00","111.691,0334","111.767,7127","111.614,3542","111.685,9215","104.710,0000"
"23/11/2022","16:35:00","111.409,8761","111.721,7051","111.317,8610","111.696,1454","104.710,0000"
"23/11/2022","16:30:00","111.624,5781","111.691,0334","111.399,6522","111.409,8761","104.710,0000"
"23/11/2022","16:25:00","111.854,6159","112.048,8701","111.609,2422","111.619,4661","104.710,0000"
